datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 10:32:33.103209,0,0,2886921728,20199768064
2022-07-27 10:32:33.103627,0,4,2876923904,25453133824
2022-07-27 10:32:34.085431,0,3,2879636480,24930942976
2022-07-27 10:32:34.085514,0,2,2888318976,23335010304
2022-07-27 10:32:34.085463,0,4,2876998656,25453133824
2022-07-27 10:32:34.085596,0,5,2884377600,21214789632
2022-07-27 10:32:34.085667,0,1,2889229312,27860664320
2022-07-27 10:32:34.085718,0,7,2888859648,27799846912
2022-07-27 10:32:34.085773,0,6,2872656384,27334279168
2022-07-27 10:32:34.085842,0,0,2886985728,20199768064
2022-07-27 10:32:35.190019,0,4,2877076992,28684845056
2022-07-27 10:32:35.190010,0,3,2879614464,27778875392
2022-07-27 10:32:35.190127,0,2,2888465408,26140999680
2022-07-27 10:32:35.190172,0,5,2884422656,24261951488
2022-07-27 10:32:35.190282,0,6,2872874496,27334279168
2022-07-27 10:32:35.190266,0,1,2889185792,27860664320
2022-07-27 10:32:35.190297,0,7,2888882176,27799846912
2022-07-27 10:32:35.190419,0,0,2887030784,22821208064
2022-07-27 10:32:36.191050,0,3,2879640064,27778875392
2022-07-27 10:32:36.191286,0,4,2876952064,28684845056
2022-07-27 10:32:36.191389,0,2,2888347648,26140999680
2022-07-27 10:32:36.191445,0,5,2884214272,24261951488
2022-07-27 10:32:36.191603,0,1,2889112576,27860664320
2022-07-27 10:32:36.191633,0,6,2872774656,27334279168
2022-07-27 10:32:36.191706,0,7,2888732672,27799846912
2022-07-27 10:32:36.191752,0,0,2887004672,22821208064
2022-07-27 10:32:37.044368,0,7,2888665600,27799846912
2022-07-27 10:32:37.044515,0,1,2889050112,27860664320
2022-07-27 10:32:37.044537,0,6,2872765440,27334279168
2022-07-27 10:32:37.044705,0,5,2884229632,24261951488
2022-07-27 10:32:37.044544,0,0,2886941184,22821208064
2022-07-27 10:32:37.044667,0,2,2888333824,26140999680
2022-07-27 10:32:37.044800,0,3,2879548928,27778875392
2022-07-27 10:32:37.044873,0,4,2876920832,28684845056
2022-07-27 10:32:37.968951,0,4,2876828160,28684845056
2022-07-27 10:32:37.968914,0,3,2879543808,27778875392
2022-07-27 10:32:37.969059,0,1,2889085440,27860664320
2022-07-27 10:32:37.969037,0,2,2888300544,26140999680
2022-07-27 10:32:37.969080,0,7,2888673792,27799846912
2022-07-27 10:32:37.969137,0,6,2872690176,27334279168
2022-07-27 10:32:37.969216,0,0,2887021568,22821208064
2022-07-27 10:32:37.969162,0,5,2884245504,24261951488
2022-07-27 10:32:38.985562,0,4,2876836864,28684845056
2022-07-27 10:32:38.985553,0,3,2879644160,27778875392
2022-07-27 10:32:38.985684,0,5,2884331520,24261951488
2022-07-27 10:32:38.985664,0,2,2888283648,26140999680
2022-07-27 10:32:38.985890,0,6,2872777728,27334279168
2022-07-27 10:32:38.985880,0,1,2889210880,27860664320
2022-07-27 10:32:38.985952,0,7,2888796672,27799846912
2022-07-27 10:32:38.986049,0,0,2886982144,22821208064
2022-07-27 10:32:39.795476,0,3,2879534592,27778875392
2022-07-27 10:32:39.795554,0,2,2888255488,26140999680
2022-07-27 10:32:39.795673,0,1,2889069568,27860664320
2022-07-27 10:32:39.795677,0,6,2872732160,27334279168
2022-07-27 10:32:39.795557,0,4,2876875264,28684845056
2022-07-27 10:32:39.795709,0,5,2884219904,24261951488
2022-07-27 10:32:39.795816,0,0,2886948352,22821208064
2022-07-27 10:32:39.795819,0,7,2888710656,27799846912
2022-07-27 10:32:40.753062,0,1,2889053184,27860664320
2022-07-27 10:32:40.753102,0,3,2879532544,27778875392
2022-07-27 10:32:40.753103,0,0,2886965248,22821208064
2022-07-27 10:32:40.753099,0,5,2884345856,24261951488
2022-07-27 10:32:40.753109,0,6,2872827904,27334279168
2022-07-27 10:32:40.753058,0,2,2888373248,26140999680
2022-07-27 10:32:40.753154,0,4,2876977664,28684845056
2022-07-27 10:32:40.753157,0,7,2888754176,27799846912
2022-07-27 10:32:41.623591,0,7,2888714752,27799846912
2022-07-27 10:32:41.623775,0,1,2889092608,27860664320
2022-07-27 10:32:41.623775,0,6,2872753664,27334279168
2022-07-27 10:32:41.623829,0,4,2876875264,28684845056
2022-07-27 10:32:41.623790,0,2,2888365568,26140999680
2022-07-27 10:32:41.623824,0,3,2879478272,27778875392
2022-07-27 10:32:41.623890,0,5,2884222976,24261951488
2022-07-27 10:32:41.623809,0,0,2886910976,22821208064
2022-07-27 10:32:42.649937,0,3,2879522816,27778875392
2022-07-27 10:32:42.650041,0,7,2888678400,27799846912
2022-07-27 10:32:42.649973,0,4,2877050368,28684845056
2022-07-27 10:32:42.649986,0,2,2888344576,26140999680
2022-07-27 10:32:42.650042,0,1,2889178624,27860664320
2022-07-27 10:32:42.650082,0,5,2884384256,24261951488
2022-07-27 10:32:42.650148,0,6,2872857088,27334279168
2022-07-27 10:32:42.650197,0,0,2886996992,22821208064
2022-07-27 10:32:43.602326,0,4,2876916736,28684845056
2022-07-27 10:32:43.602361,0,3,2879485952,27778875392
2022-07-27 10:32:43.602465,0,5,2884326400,24261951488
2022-07-27 10:32:43.602445,0,2,2888409600,26140999680
2022-07-27 10:32:43.602565,0,1,2889166336,27860664320
2022-07-27 10:32:43.602640,0,7,2888807936,27799846912
2022-07-27 10:32:43.602772,0,0,2887010304,22821208064
2022-07-27 10:32:43.606834,0,6,2872794112,27334279168
2022-07-27 10:32:44.664153,0,4,2876939264,28684845056
2022-07-27 10:32:44.664139,0,3,2879662080,30660362240
2022-07-27 10:32:44.664201,0,2,2888460288,29058138112
2022-07-27 10:32:44.664275,0,6,2872785920,27334279168
2022-07-27 10:32:44.664242,0,1,2889247744,30654070784
2022-07-27 10:32:44.664249,0,7,2888764416,27799846912
2022-07-27 10:32:44.664291,0,5,2884377600,24261951488
2022-07-27 10:32:44.664347,0,0,2887058944,25587351552
2022-07-27 10:32:45.673838,0,2,2888331776,29058138112
2022-07-27 10:32:45.673855,0,3,2879487488,30660362240
2022-07-27 10:32:45.673894,0,4,2877014016,28684845056
2022-07-27 10:32:45.673991,0,7,2888826368,27799846912
2022-07-27 10:32:45.674016,0,5,2884255744,24261951488
2022-07-27 10:32:45.674029,0,1,2889148928,30654070784
2022-07-27 10:32:45.674080,0,6,2872714240,27334279168
2022-07-27 10:32:45.674154,0,0,2887004672,25587351552
2022-07-27 10:32:46.721423,0,7,2888830464,27799846912
2022-07-27 10:32:46.721582,0,1,2889227776,30654070784
2022-07-27 10:32:46.721583,0,6,2872782848,27334279168
2022-07-27 10:32:46.721545,0,0,2886977536,25587351552
2022-07-27 10:32:46.721734,0,5,2884296192,24261951488
2022-07-27 10:32:46.721669,0,2,2888401408,29058138112
2022-07-27 10:32:46.721729,0,4,2877064192,28684845056
2022-07-27 10:32:46.721753,0,3,2879628800,30660362240
2022-07-27 10:32:47.769545,0,3,2879532544,33573306368
2022-07-27 10:32:47.769573,0,4,2877080576,28684845056
2022-07-27 10:32:47.769685,0,2,2888305152,29058138112
2022-07-27 10:32:47.769718,0,5,2884365312,24261951488
2022-07-27 10:32:47.769780,0,1,2889106432,30654070784
2022-07-27 10:32:47.769803,0,6,2872762368,27334279168
2022-07-27 10:32:47.769809,0,7,2888846848,27799846912
2022-07-27 10:32:47.769875,0,0,2887067648,25587351552
2022-07-27 10:32:48.630786,0,3,2879506944,33573306368
2022-07-27 10:32:48.630803,0,4,2876943360,28684845056
2022-07-27 10:32:48.630926,0,1,2889038848,30654070784
2022-07-27 10:32:48.630938,0,6,2872760832,27334279168
2022-07-27 10:32:48.630870,0,2,2888264192,29058138112
2022-07-27 10:32:48.630907,0,7,2888756736,27799846912
2022-07-27 10:32:48.630931,0,5,2884245504,24261951488
2022-07-27 10:32:48.631511,0,0,2886889472,25587351552
2022-07-27 10:32:49.585286,0,3,2879609856,33573306368
2022-07-27 10:32:49.585298,0,5,2884238848,24261951488
2022-07-27 10:32:49.585316,0,1,2889121792,30654070784
2022-07-27 10:32:49.585271,0,2,2888352768,29058138112
2022-07-27 10:32:49.585344,0,4,2876850176,28684845056
2022-07-27 10:32:49.585411,0,6,2872799744,27334279168
2022-07-27 10:32:49.585446,0,0,2886989824,25587351552
2022-07-27 10:32:49.585400,0,7,2888749056,27799846912
2022-07-27 10:32:50.598189,0,3,2879585280,33573306368
2022-07-27 10:32:50.598232,0,4,2876986880,28684845056
2022-07-27 10:32:50.598287,0,2,2888331776,29058138112
2022-07-27 10:32:50.598453,0,7,2888850432,27799846912
2022-07-27 10:32:50.598406,0,5,2884404736,24261951488
2022-07-27 10:32:50.598523,0,6,2872818688,27334279168
2022-07-27 10:32:50.598448,0,1,2889086976,30654070784
2022-07-27 10:32:50.598571,0,0,2887064064,25587351552
2022-07-27 10:32:51.525806,0,3,2879633920,33573306368
2022-07-27 10:32:51.525837,0,1,2889133568,30654070784
2022-07-27 10:32:51.525908,0,7,2888840704,27799846912
2022-07-27 10:32:51.525849,0,2,2888362496,29058138112
2022-07-27 10:32:51.525911,0,6,2872743936,27334279168
2022-07-27 10:32:51.525826,0,4,2876950528,28684845056
2022-07-27 10:32:51.525953,0,5,2884295168,24261951488
2022-07-27 10:32:51.525999,0,0,2887021056,25587351552
2022-07-27 10:32:52.435047,0,7,2888799232,27799846912
2022-07-27 10:32:52.435132,0,1,2889031168,30654070784
2022-07-27 10:32:52.435128,0,0,2886980096,25587351552
2022-07-27 10:32:52.435260,0,2,2888344576,29058138112
2022-07-27 10:32:52.435198,0,6,2872804352,27334279168
2022-07-27 10:32:52.435349,0,3,2879574528,33573306368
2022-07-27 10:32:52.435371,0,4,2876884480,28684845056
2022-07-27 10:32:52.435353,0,5,2884241408,24261951488
2022-07-27 10:32:53.439864,0,3,2879620096,33573306368
2022-07-27 10:32:53.439921,0,4,2877000704,28684845056
2022-07-27 10:32:53.439980,0,2,2888349696,29058138112
2022-07-27 10:32:53.440083,0,5,2884279296,24261951488
2022-07-27 10:32:53.440143,0,6,2872712704,27334279168
2022-07-27 10:32:53.440167,0,1,2889075712,30654070784
2022-07-27 10:32:53.440305,0,0,2887016960,25587351552
2022-07-27 10:32:53.440281,0,7,2888823296,27799846912
2022-07-27 10:32:54.594551,0,3,2879704576,33573306368
2022-07-27 10:32:54.594564,0,4,2877122048,31922847744
2022-07-27 10:32:54.594669,0,5,2884425216,27338473472
2022-07-27 10:32:54.594797,0,1,2889186816,30654070784
2022-07-27 10:32:54.594816,0,6,2872748032,27334279168
2022-07-27 10:32:54.594711,0,2,2888366592,29058138112
2022-07-27 10:32:54.594860,0,7,2888844288,31297896448
2022-07-27 10:32:54.594893,0,0,2887012352,25587351552
2022-07-27 10:32:55.430394,0,2,2888227840,29058138112
2022-07-27 10:32:55.430393,0,3,2879547904,33573306368
2022-07-27 10:32:55.430447,0,1,2889095168,30654070784
2022-07-27 10:32:55.430435,0,4,2876876288,31922847744
2022-07-27 10:32:55.430553,0,5,2884255744,27338473472
2022-07-27 10:32:55.430542,0,0,2886913536,25587351552
2022-07-27 10:32:55.430452,0,7,2888781312,31297896448
2022-07-27 10:32:55.430553,0,6,2872630272,27334279168
2022-07-27 10:32:56.364447,0,4,2877011968,31922847744
2022-07-27 10:32:56.364385,0,2,2888226304,29058138112
2022-07-27 10:32:56.364439,0,3,2879570432,33573306368
2022-07-27 10:32:56.364499,0,7,2888787968,31297896448
2022-07-27 10:32:56.364537,0,6,2872702976,27334279168
2022-07-27 10:32:56.364494,0,5,2884284928,27338473472
2022-07-27 10:32:56.364500,0,1,2889107968,30654070784
2022-07-27 10:32:56.364619,0,0,2886977536,25587351552
2022-07-27 10:32:57.316836,0,4,2876909568,31922847744
2022-07-27 10:32:57.316822,0,3,2879556608,33573306368
2022-07-27 10:32:57.316884,0,2,2888347136,29058138112
2022-07-27 10:32:57.316996,0,1,2889111040,30654070784
2022-07-27 10:32:57.317055,0,7,2888782848,31297896448
2022-07-27 10:32:57.317025,0,5,2884315136,27338473472
2022-07-27 10:32:57.317094,0,6,2872687616,27334279168
2022-07-27 10:32:57.317192,0,0,2887019008,25587351552
2022-07-27 10:32:58.244819,0,3,2879605248,33573306368
2022-07-27 10:32:58.244820,0,4,2876930560,31922847744
2022-07-27 10:32:58.244981,0,6,2872731136,27334279168
2022-07-27 10:32:58.244916,0,2,2888375296,29058138112
2022-07-27 10:32:58.244940,0,5,2884354048,27338473472
2022-07-27 10:32:58.244982,0,1,2889171456,30654070784
2022-07-27 10:32:58.244995,0,7,2888727552,31297896448
2022-07-27 10:32:58.245062,0,0,2886998528,25587351552
2022-07-27 10:32:59.102249,0,4,2876917760,31922847744
2022-07-27 10:32:59.102264,0,3,2879552512,33573306368
2022-07-27 10:32:59.102436,0,2,2888226304,29058138112
2022-07-27 10:32:59.102550,0,5,2884238848,27338473472
2022-07-27 10:32:59.102560,0,1,2889122304,30654070784
2022-07-27 10:32:59.102639,0,7,2888717824,31297896448
2022-07-27 10:32:59.102685,0,0,2886968320,25587351552
2022-07-27 10:32:59.102620,0,6,2872697856,27334279168
2022-07-27 10:33:00.087652,0,7,2888768512,31297896448
2022-07-27 10:33:00.087723,0,0,2887007232,25587351552
2022-07-27 10:33:00.087847,0,1,2889209344,30654070784
2022-07-27 10:33:00.087860,0,6,2872820224,27334279168
2022-07-27 10:33:00.087979,0,5,2884208128,27338473472
2022-07-27 10:33:00.087986,0,2,2888292352,29058138112
2022-07-27 10:33:00.088053,0,3,2879512064,33573306368
2022-07-27 10:33:00.088064,0,4,2876968960,31922847744
2022-07-27 10:33:01.037313,0,7,2888771072,31297896448
2022-07-27 10:33:01.037445,0,4,2876977152,31922847744
2022-07-27 10:33:01.037411,0,1,2889151488,30654070784
2022-07-27 10:33:01.037424,0,3,2879542784,33573306368
2022-07-27 10:33:01.037409,0,2,2888358400,29058138112
2022-07-27 10:33:01.037428,0,6,2872787968,27334279168
2022-07-27 10:33:01.037423,0,0,2887034880,25587351552
2022-07-27 10:33:01.037506,0,5,2884260864,27338473472
2022-07-27 10:33:02.064220,0,2,2888355328,29058138112
2022-07-27 10:33:02.064225,0,3,2879687680,33573306368
2022-07-27 10:33:02.064258,0,1,2889163264,30654070784
2022-07-27 10:33:02.064306,0,6,2872875008,27334279168
2022-07-27 10:33:02.064296,0,5,2884274688,27338473472
2022-07-27 10:33:02.064270,0,4,2877039104,31922847744
2022-07-27 10:33:02.064404,0,0,2887030272,25587351552
2022-07-27 10:33:02.064408,0,7,2888762880,31297896448
2022-07-27 10:33:03.019741,0,4,2876920832,31922847744
2022-07-27 10:33:03.019719,0,3,2879614464,33573306368
2022-07-27 10:33:03.019836,0,7,2888735744,31297896448
2022-07-27 10:33:03.019848,0,6,2872780288,27334279168
2022-07-27 10:33:03.019851,0,2,2888277504,29058138112
2022-07-27 10:33:03.019868,0,5,2884191744,27338473472
2022-07-27 10:33:03.019936,0,0,2887039488,25587351552
2022-07-27 10:33:03.019870,0,1,2889141760,30654070784
2022-07-27 10:33:03.940589,0,3,2879558144,33573306368
2022-07-27 10:33:03.940613,0,4,2876890112,31922847744
2022-07-27 10:33:03.940700,0,2,2888238592,29058138112
2022-07-27 10:33:03.940828,0,5,2884253696,27338473472
2022-07-27 10:33:03.940910,0,1,2889115648,30654070784
2022-07-27 10:33:03.940954,0,7,2888761344,31297896448
2022-07-27 10:33:03.941108,0,0,2886984704,25587351552
2022-07-27 10:33:03.942827,0,6,2872665088,27334279168
2022-07-27 10:33:04.981961,0,3,2879498752,33573306368
2022-07-27 10:33:04.981959,0,4,2876903936,31922847744
2022-07-27 10:33:04.981991,0,2,2888347136,29058138112
2022-07-27 10:33:04.982031,0,1,2889168384,30654070784
2022-07-27 10:33:04.982032,0,5,2884287488,27338473472
2022-07-27 10:33:04.982070,0,6,2872846848,27334279168
2022-07-27 10:33:04.982053,0,7,2888795136,31297896448
2022-07-27 10:33:04.982168,0,0,2886968320,25587351552
2022-07-27 10:33:05.931615,0,3,2879650816,33573306368
2022-07-27 10:33:05.931622,0,4,2876965888,31922847744
2022-07-27 10:33:05.931633,0,2,2888294912,29058138112
2022-07-27 10:33:05.931681,0,1,2889120768,30654070784
2022-07-27 10:33:05.931751,0,0,2886992896,25587351552
2022-07-27 10:33:05.931724,0,6,2872805888,27334279168
2022-07-27 10:33:05.931723,0,7,2888809472,31297896448
2022-07-27 10:33:05.931725,0,5,2884189184,27338473472
2022-07-27 10:33:06.815060,0,4,2876950528,31922847744
2022-07-27 10:33:06.815064,0,3,2879575040,33573306368
2022-07-27 10:33:06.815122,0,2,2888254976,29058138112
2022-07-27 10:33:06.815234,0,1,2888994304,30654070784
2022-07-27 10:33:06.815260,0,6,2872741376,27334279168
2022-07-27 10:33:06.815199,0,5,2884197888,27338473472
2022-07-27 10:33:06.815293,0,7,2888729088,31297896448
2022-07-27 10:33:06.815351,0,0,2886872576,25587351552
2022-07-27 10:33:07.658362,0,3,2879533568,33573306368
2022-07-27 10:33:07.658371,0,4,2876875264,31922847744
2022-07-27 10:33:07.658489,0,2,2888266240,29058138112
2022-07-27 10:33:07.658563,0,5,2884264448,27338473472
2022-07-27 10:33:07.658692,0,6,2872719872,27334279168
2022-07-27 10:33:07.658683,0,1,2889024512,30654070784
2022-07-27 10:33:07.658787,0,0,2886942208,25587351552
2022-07-27 10:33:07.658757,0,7,2888673792,31297896448
2022-07-27 10:33:08.691170,0,1,2889133056,30654070784
2022-07-27 10:33:08.691187,0,2,2888269824,29058138112
2022-07-27 10:33:08.691198,0,6,2872786432,27334279168
2022-07-27 10:33:08.691214,0,5,2884312576,27338473472
2022-07-27 10:33:08.691266,0,3,2879587840,33573306368
2022-07-27 10:33:08.691238,0,7,2888750080,31297896448
2022-07-27 10:33:08.691304,0,0,2887002624,25587351552
2022-07-27 10:33:08.691294,0,4,2876951552,31922847744
