datetime,epoch,rank,gpu_memory_allocated,gpu_memory_reserved
2022-07-27 16:41:27.198293,0,3,360194560,11368660992
2022-07-27 16:41:27.204144,0,5,360237568,10840178688
2022-07-27 16:41:27.206741,0,1,360218624,10464788480
2022-07-27 16:41:27.210440,0,7,360234496,10974396416
2022-07-27 16:41:27.212891,0,2,360260608,9464446976
2022-07-27 16:41:27.220225,0,6,360311808,10936647680
2022-07-27 16:41:28.146847,0,2,360282112,10779361280
2022-07-27 16:41:28.147855,0,1,360211456,11767119872
2022-07-27 16:41:28.148786,0,4,360321536,11639193600
2022-07-27 16:41:28.149082,0,0,360205824,10655629312
2022-07-27 16:41:28.152547,0,7,360293376,12524191744
2022-07-27 16:41:28.153884,0,3,360210432,12759072768
2022-07-27 16:41:28.154336,0,5,360299008,12320768000
2022-07-27 16:41:28.186952,0,6,360219648,12322865152
2022-07-27 16:41:29.096317,0,2,360218112,10779361280
2022-07-27 16:41:29.102174,0,4,360134656,11639193600
2022-07-27 16:41:29.103589,0,0,360257024,10655629312
2022-07-27 16:41:29.104663,0,7,360241152,12524191744
2022-07-27 16:41:29.105212,0,1,360294912,11767119872
2022-07-27 16:41:29.119913,0,3,360280576,12759072768
2022-07-27 16:41:29.128187,0,5,360234496,12320768000
2022-07-27 16:41:29.138925,0,6,360204288,12322865152
2022-07-27 16:41:29.953448,0,4,360188928,11639193600
2022-07-27 16:41:29.953581,0,2,360086528,10779361280
2022-07-27 16:41:29.956872,0,7,360119808,12524191744
2022-07-27 16:41:29.958197,0,0,360164864,10655629312
2022-07-27 16:41:29.960460,0,1,360104448,11767119872
2022-07-27 16:41:29.960933,0,3,360244224,12759072768
2022-07-27 16:41:29.980508,0,5,360158208,12320768000
2022-07-27 16:41:29.991208,0,6,360218624,12322865152
2022-07-27 16:41:30.841110,0,3,360209920,12759072768
2022-07-27 16:41:30.843049,0,4,360239616,11639193600
2022-07-27 16:41:30.846602,0,0,360156160,10655629312
2022-07-27 16:41:30.847360,0,2,360237056,10779361280
2022-07-27 16:41:30.847662,0,1,360178688,11767119872
2022-07-27 16:41:30.848309,0,7,360286208,12524191744
2022-07-27 16:41:30.866036,0,5,360203776,12320768000
2022-07-27 16:41:30.877940,0,6,360122880,12322865152
2022-07-27 16:41:31.838404,0,4,360234496,11639193600
2022-07-27 16:41:31.839109,0,3,360266752,12759072768
2022-07-27 16:41:31.839794,0,2,360217088,10779361280
2022-07-27 16:41:31.842644,0,7,360286208,14174650368
2022-07-27 16:41:31.843119,0,1,360260608,11767119872
2022-07-27 16:41:31.865589,0,5,360303104,12320768000
2022-07-27 16:41:31.875677,0,6,360373248,14004781056
2022-07-27 16:41:31.880373,0,0,360233984,10655629312
2022-07-27 16:41:32.732402,0,2,360231424,10779361280
2022-07-27 16:41:32.736520,0,4,360136192,11639193600
2022-07-27 16:41:32.737651,0,1,360114176,11767119872
2022-07-27 16:41:32.738407,0,3,360246784,12759072768
2022-07-27 16:41:32.739914,0,0,360187904,10655629312
2022-07-27 16:41:32.744227,0,7,360228352,14174650368
2022-07-27 16:41:32.758032,0,5,360155136,12320768000
2022-07-27 16:41:32.769365,0,6,360234496,14004781056
2022-07-27 16:41:33.637944,0,3,360229888,12759072768
2022-07-27 16:41:33.639210,0,2,360126976,10779361280
2022-07-27 16:41:33.639992,0,1,360090624,11767119872
2022-07-27 16:41:33.654779,0,7,360255488,14174650368
2022-07-27 16:41:33.662766,0,0,360079360,10655629312
2022-07-27 16:41:33.664547,0,4,360299008,11639193600
2022-07-27 16:41:33.671249,0,5,360254464,12320768000
2022-07-27 16:41:33.682452,0,6,360269312,14004781056
2022-07-27 16:41:34.608424,0,3,360310272,14157873152
2022-07-27 16:41:34.617094,0,2,360243712,10779361280
2022-07-27 16:41:34.617958,0,1,360315904,13084131328
2022-07-27 16:41:34.634254,0,4,360309760,13170114560
2022-07-27 16:41:34.635175,0,0,360221696,10655629312
2022-07-27 16:41:34.638379,0,7,360200704,14174650368
2022-07-27 16:41:34.640832,0,5,360301568,12320768000
2022-07-27 16:41:34.650077,0,6,360250880,14004781056
2022-07-27 16:41:35.443726,0,3,360089088,14157873152
2022-07-27 16:41:35.452132,0,7,360128000,14174650368
2022-07-27 16:41:35.453573,0,1,360203776,13084131328
2022-07-27 16:41:35.467947,0,4,360187904,13170114560
2022-07-27 16:41:35.468180,0,0,360153088,10655629312
2022-07-27 16:41:35.471541,0,2,360197632,10779361280
2022-07-27 16:41:35.478522,0,5,360138240,12320768000
2022-07-27 16:41:35.486584,0,6,360133632,14004781056
2022-07-27 16:41:36.328959,0,7,360235520,14174650368
2022-07-27 16:41:36.329956,0,4,360231424,13170114560
2022-07-27 16:41:36.334132,0,0,360190464,10655629312
2022-07-27 16:41:36.344244,0,3,360205824,14157873152
2022-07-27 16:41:36.348568,0,5,360249856,12320768000
2022-07-27 16:41:36.353326,0,2,360238080,10779361280
2022-07-27 16:41:36.355730,0,1,360200192,13084131328
2022-07-27 16:41:36.368288,0,6,360204800,14004781056
2022-07-27 16:41:37.203932,0,7,360221696,14174650368
2022-07-27 16:41:37.206729,0,0,360209408,10655629312
2022-07-27 16:41:37.209583,0,1,360093184,13084131328
2022-07-27 16:41:37.219168,0,4,360224256,13170114560
2022-07-27 16:41:37.229654,0,2,360159744,10779361280
2022-07-27 16:41:37.234631,0,3,360082944,14157873152
2022-07-27 16:41:37.244269,0,5,360132608,12320768000
2022-07-27 16:41:37.256081,0,6,360183808,14004781056
2022-07-27 16:41:38.172705,0,1,360245760,14468251648
2022-07-27 16:41:38.177051,0,2,360216064,12171870208
2022-07-27 16:41:38.178500,0,7,360294400,14174650368
2022-07-27 16:41:38.179194,0,4,360332800,13170114560
2022-07-27 16:41:38.195553,0,5,360229888,12320768000
2022-07-27 16:41:38.199715,0,6,360246272,14004781056
2022-07-27 16:41:38.207873,0,3,360252416,14157873152
2022-07-27 16:41:38.215406,0,0,360225792,10655629312
2022-07-27 16:41:39.110882,0,4,360169472,13170114560
2022-07-27 16:41:39.113832,0,0,360212992,10655629312
2022-07-27 16:41:39.115814,0,1,360209920,14468251648
2022-07-27 16:41:39.119487,0,5,360172544,12320768000
2022-07-27 16:41:39.133891,0,2,360068096,12171870208
2022-07-27 16:41:39.135965,0,3,360134656,14157873152
2022-07-27 16:41:39.143782,0,7,360207360,14174650368
2022-07-27 16:41:39.155016,0,6,360279552,14004781056
2022-07-27 16:41:39.970167,0,0,360109568,10655629312
2022-07-27 16:41:39.974389,0,4,360227328,13170114560
2022-07-27 16:41:39.975069,0,1,360130048,14468251648
2022-07-27 16:41:39.977234,0,5,360195584,12320768000
2022-07-27 16:41:39.991703,0,3,360195072,14157873152
2022-07-27 16:41:39.994286,0,2,360161792,12171870208
2022-07-27 16:41:40.000317,0,7,360246272,14174650368
2022-07-27 16:41:40.011596,0,6,360175104,14004781056
2022-07-27 16:41:40.880039,0,4,360302080,13170114560
2022-07-27 16:41:40.882280,0,0,360173568,10655629312
2022-07-27 16:41:40.886606,0,5,360297472,12320768000
2022-07-27 16:41:40.886965,0,1,360294912,14468251648
2022-07-27 16:41:40.905148,0,2,360186368,12171870208
2022-07-27 16:41:40.905609,0,3,360260608,14157873152
2022-07-27 16:41:40.912021,0,7,360307200,14174650368
2022-07-27 16:41:40.923119,0,6,360105984,14004781056
2022-07-27 16:41:41.883654,0,4,360380416,14789115904
2022-07-27 16:41:41.886017,0,0,360218624,11966349312
2022-07-27 16:41:41.888845,0,5,360342528,13847494656
2022-07-27 16:41:41.889788,0,1,360251392,14468251648
2022-07-27 16:41:41.908394,0,2,360332800,13574864896
2022-07-27 16:41:41.908412,0,3,360238592,15581839360
2022-07-27 16:41:41.914208,0,7,360329728,14174650368
2022-07-27 16:41:41.925899,0,6,360324096,14004781056
2022-07-27 16:41:42.814495,0,4,360255488,14789115904
2022-07-27 16:41:42.817517,0,0,360192512,11966349312
2022-07-27 16:41:42.819622,0,5,360134144,13847494656
2022-07-27 16:41:42.820051,0,1,360178176,14468251648
2022-07-27 16:41:42.833633,0,2,360215040,13574864896
2022-07-27 16:41:42.835928,0,3,360264192,15581839360
2022-07-27 16:41:42.842144,0,7,360180224,14174650368
2022-07-27 16:41:42.854509,0,6,360224256,14004781056
2022-07-27 16:41:43.655189,0,4,360224256,14789115904
2022-07-27 16:41:43.656648,0,0,360129024,11966349312
2022-07-27 16:41:43.658326,0,5,360149504,13847494656
2022-07-27 16:41:43.660519,0,1,360115712,14468251648
2022-07-27 16:41:43.678141,0,2,360201216,13574864896
2022-07-27 16:41:43.678218,0,3,360173056,15581839360
2022-07-27 16:41:43.684777,0,7,360113152,14174650368
2022-07-27 16:41:43.696463,0,6,360215040,14004781056
2022-07-27 16:41:44.537711,0,4,360131584,14789115904
2022-07-27 16:41:44.543805,0,5,360165376,13847494656
2022-07-27 16:41:44.546447,0,1,360151040,14468251648
2022-07-27 16:41:44.563765,0,2,360167936,13574864896
2022-07-27 16:41:44.563910,0,3,360167936,15581839360
2022-07-27 16:41:44.570660,0,7,360121344,14174650368
2022-07-27 16:41:44.582990,0,6,360139776,14004781056
2022-07-27 16:41:44.585014,0,0,360209408,11966349312
2022-07-27 16:41:45.475887,0,4,360140288,14789115904
2022-07-27 16:41:45.476579,0,0,360169984,11966349312
2022-07-27 16:41:45.479569,0,5,360251392,13847494656
2022-07-27 16:41:45.482347,0,1,360276480,14468251648
2022-07-27 16:41:45.497499,0,3,360268288,15581839360
2022-07-27 16:41:45.497990,0,2,360151040,13574864896
2022-07-27 16:41:45.504375,0,7,360244224,14174650368
2022-07-27 16:41:45.516251,0,6,360227328,14004781056
2022-07-27 16:41:46.301646,0,3,360158720,15581839360
2022-07-27 16:41:46.306420,0,0,360136192,11966349312
2022-07-27 16:41:46.308617,0,4,360178688,14789115904
2022-07-27 16:41:46.309001,0,2,360122880,13574864896
2022-07-27 16:41:46.309151,0,1,360135168,14468251648
2022-07-27 16:41:46.309350,0,5,360139776,13847494656
2022-07-27 16:41:46.329209,0,7,360158208,14174650368
2022-07-27 16:41:46.340957,0,6,360181760,14004781056
2022-07-27 16:41:47.224726,0,0,360153088,11966349312
2022-07-27 16:41:47.225454,0,5,360265728,13847494656
2022-07-27 16:41:47.226192,0,1,360118784,14468251648
2022-07-27 16:41:47.226658,0,3,360156672,15581839360
2022-07-27 16:41:47.227148,0,4,360281088,14789115904
2022-07-27 16:41:47.227533,0,2,360240640,13574864896
2022-07-27 16:41:47.247165,0,7,360201728,14174650368
2022-07-27 16:41:47.258006,0,6,360277504,14004781056
2022-07-27 16:41:48.073100,0,2,360232960,13574864896
2022-07-27 16:41:48.079050,0,5,360142848,13847494656
2022-07-27 16:41:48.079483,0,4,360178688,14789115904
2022-07-27 16:41:48.079708,0,1,360158208,14468251648
2022-07-27 16:41:48.079773,0,3,360102400,15581839360
2022-07-27 16:41:48.079912,0,0,360098816,11966349312
2022-07-27 16:41:48.096942,0,7,360162304,14174650368
2022-07-27 16:41:48.107738,0,6,360203264,14004781056
2022-07-27 16:41:49.024531,0,2,360211968,13574864896
2022-07-27 16:41:49.026351,0,3,360146944,15581839360
2022-07-27 16:41:49.029855,0,5,360304128,13847494656
2022-07-27 16:41:49.030312,0,4,360353792,14789115904
2022-07-27 16:41:49.030818,0,1,360244224,14468251648
2022-07-27 16:41:49.032033,0,0,360184832,11966349312
2022-07-27 16:41:49.059909,0,7,360125952,14174650368
2022-07-27 16:41:49.064484,0,6,360306688,14004781056
2022-07-27 16:41:49.926959,0,2,360276992,13574864896
2022-07-27 16:41:49.930832,0,4,360220160,14789115904
2022-07-27 16:41:49.934837,0,3,360110080,15581839360
2022-07-27 16:41:49.934866,0,5,360246272,13847494656
2022-07-27 16:41:49.936007,0,0,360198144,11966349312
2022-07-27 16:41:49.942050,0,1,360231936,14468251648
2022-07-27 16:41:49.953764,0,7,360255488,14174650368
2022-07-27 16:41:49.966883,0,6,360243712,14004781056
2022-07-27 16:41:50.905722,0,2,360327680,15034482688
2022-07-27 16:41:50.909933,0,0,360246784,13350469632
2022-07-27 16:41:50.910183,0,1,360313344,15864954880
2022-07-27 16:41:50.911447,0,4,360242688,14789115904
2022-07-27 16:41:50.912072,0,3,360286208,17022582784
2022-07-27 16:41:50.915323,0,5,360297472,13847494656
2022-07-27 16:41:50.931110,0,7,360211968,14174650368
2022-07-27 16:41:50.945285,0,6,360235520,14004781056
2022-07-27 16:41:51.855476,0,3,360111616,17022582784
2022-07-27 16:41:51.856014,0,1,360214528,15864954880
2022-07-27 16:41:51.856841,0,4,360317440,14789115904
2022-07-27 16:41:51.857157,0,0,360192512,13350469632
2022-07-27 16:41:51.857767,0,2,360199168,15034482688
2022-07-27 16:41:51.861988,0,5,360175616,13847494656
2022-07-27 16:41:51.875701,0,7,360273920,14174650368
2022-07-27 16:41:51.887715,0,6,360163840,14004781056
2022-07-27 16:41:52.812220,0,1,360293376,15864954880
2022-07-27 16:41:52.823981,0,2,360268800,15034482688
2022-07-27 16:41:52.825582,0,4,360367616,14789115904
2022-07-27 16:41:52.826494,0,3,360252928,17022582784
2022-07-27 16:41:52.827500,0,0,360165376,13350469632
2022-07-27 16:41:52.854302,0,7,360278016,14174650368
2022-07-27 16:41:52.860314,0,5,360216064,13847494656
2022-07-27 16:41:52.865538,0,6,360232448,14004781056
2022-07-27 16:41:53.795593,0,1,360172032,15864954880
2022-07-27 16:41:53.797342,0,5,360285184,13847494656
2022-07-27 16:41:53.798666,0,4,360384000,14789115904
2022-07-27 16:41:53.801980,0,3,360156672,18480103424
2022-07-27 16:41:53.806489,0,0,360255488,13350469632
2022-07-27 16:41:53.821225,0,2,360172544,15034482688
2022-07-27 16:41:53.833777,0,7,360294400,14174650368
2022-07-27 16:41:53.843561,0,6,360211968,14004781056
2022-07-27 16:41:54.647404,0,3,360131072,18480103424
2022-07-27 16:41:54.649414,0,5,360165376,13847494656
2022-07-27 16:41:54.649534,0,4,360246784,14789115904
2022-07-27 16:41:54.651035,0,2,360131584,15034482688
2022-07-27 16:41:54.679548,0,7,360204288,14174650368
2022-07-27 16:41:54.680311,0,0,360077312,13350469632
2022-07-27 16:41:54.683382,0,1,360104448,15864954880
2022-07-27 16:41:54.692402,0,6,360210432,14004781056
2022-07-27 16:41:55.554960,0,2,360220160,15034482688
2022-07-27 16:41:55.556967,0,5,360158720,13847494656
2022-07-27 16:41:55.558794,0,3,360233984,18480103424
2022-07-27 16:41:55.559463,0,4,360153600,14789115904
2022-07-27 16:41:55.560356,0,0,360177664,13350469632
2022-07-27 16:41:55.565046,0,1,360187392,15864954880
2022-07-27 16:41:55.579124,0,7,360196608,14174650368
2022-07-27 16:41:55.594215,0,6,360249344,14004781056
2022-07-27 16:41:56.494256,0,2,360199168,15034482688
2022-07-27 16:41:56.495149,0,4,360290304,14789115904
2022-07-27 16:41:56.496100,0,5,360324608,13847494656
2022-07-27 16:41:56.496113,0,0,360251904,13350469632
2022-07-27 16:41:56.511581,0,6,360268288,14004781056
2022-07-27 16:41:56.517892,0,7,360297984,14174650368
2022-07-27 16:41:56.520682,0,1,360152576,15864954880
2022-07-27 16:41:56.524524,0,3,360209408,18480103424
2022-07-27 16:41:57.365851,0,2,360229888,15034482688
2022-07-27 16:41:57.367743,0,0,360208896,13350469632
2022-07-27 16:41:57.371507,0,5,360215040,13847494656
2022-07-27 16:41:57.387317,0,6,360193536,14004781056
2022-07-27 16:41:57.390841,0,4,360253952,14789115904
2022-07-27 16:41:57.393600,0,3,360258048,18480103424
2022-07-27 16:41:57.395727,0,1,360199168,15864954880
2022-07-27 16:41:57.396151,0,7,360288256,14174650368
2022-07-27 16:41:58.234167,0,2,360211968,15034482688
2022-07-27 16:41:58.235521,0,0,360167936,13350469632
2022-07-27 16:41:58.240038,0,5,360161280,13847494656
2022-07-27 16:41:58.256036,0,6,360253952,14004781056
2022-07-27 16:41:58.260286,0,4,360187904,14789115904
2022-07-27 16:41:58.261202,0,3,360198656,18480103424
2022-07-27 16:41:58.265718,0,1,360096768,15864954880
2022-07-27 16:41:58.266268,0,7,360246784,14174650368
2022-07-27 16:41:59.159478,0,2,360217088,15034482688
2022-07-27 16:41:59.161693,0,0,360204800,13350469632
2022-07-27 16:41:59.164811,0,5,360199168,13847494656
2022-07-27 16:41:59.181018,0,6,360162304,14004781056
2022-07-27 16:41:59.185662,0,4,360304128,14789115904
2022-07-27 16:41:59.185989,0,3,360244224,18480103424
2022-07-27 16:41:59.190994,0,1,360141312,15864954880
2022-07-27 16:41:59.191637,0,7,360270848,14174650368
2022-07-27 16:42:00.181822,0,2,360233984,15034482688
2022-07-27 16:42:00.187950,0,5,360345088,15386804224
2022-07-27 16:42:00.188950,0,0,360200192,13350469632
2022-07-27 16:42:00.203799,0,6,360197632,14004781056
2022-07-27 16:42:00.208523,0,4,360425472,16408117248
2022-07-27 16:42:00.208674,0,3,360328704,18480103424
2022-07-27 16:42:00.212703,0,1,360252416,15864954880
2022-07-27 16:42:00.213541,0,7,360291840,15925772288
2022-07-27 16:42:00.987579,0,2,360095232,15034482688
2022-07-27 16:42:00.988844,0,0,360101376,13350469632
2022-07-27 16:42:00.992491,0,5,360175616,15386804224
2022-07-27 16:42:01.008828,0,6,360079872,14004781056
2022-07-27 16:42:01.013476,0,4,360179712,16408117248
2022-07-27 16:42:01.014015,0,3,360172032,18480103424
2022-07-27 16:42:01.016827,0,1,360160768,15864954880
2022-07-27 16:42:01.017383,0,7,360228864,15925772288
2022-07-27 16:42:01.873754,0,2,360093696,15034482688
2022-07-27 16:42:01.874959,0,0,360165376,13350469632
2022-07-27 16:42:01.879945,0,5,360204800,15386804224
2022-07-27 16:42:01.894500,0,6,360152576,14004781056
2022-07-27 16:42:01.898765,0,4,360315392,16408117248
2022-07-27 16:42:01.898995,0,3,360194560,18480103424
2022-07-27 16:42:01.903628,0,1,360173568,15864954880
2022-07-27 16:42:01.904173,0,7,360235520,15925772288
2022-07-27 16:42:02.766685,0,2,360214528,15034482688
2022-07-27 16:42:02.767915,0,0,360206848,13350469632
2022-07-27 16:42:02.773649,0,5,360235008,15386804224
2022-07-27 16:42:02.787192,0,6,360137216,14004781056
2022-07-27 16:42:02.791711,0,4,360212992,16408117248
2022-07-27 16:42:02.792603,0,3,360180736,18480103424
2022-07-27 16:42:02.796453,0,1,360176640,15864954880
2022-07-27 16:42:02.796851,0,7,360230400,15925772288
2022-07-27 16:42:03.647506,0,2,360242688,15034482688
2022-07-27 16:42:03.649045,0,0,360186368,13350469632
2022-07-27 16:42:03.651831,0,5,360273920,15386804224
2022-07-27 16:42:03.668227,0,6,360180736,14004781056
2022-07-27 16:42:03.671458,0,4,360233984,16408117248
2022-07-27 16:42:03.672543,0,3,360229376,18480103424
2022-07-27 16:42:03.675605,0,7,360175104,15925772288
2022-07-27 16:42:03.676183,0,1,360237056,15864954880
2022-07-27 16:42:04.480181,0,2,360093696,15034482688
2022-07-27 16:42:04.480310,0,0,360156160,13350469632
2022-07-27 16:42:04.492376,0,1,360187904,15864954880
2022-07-27 16:42:04.492417,0,7,360165376,15925772288
2022-07-27 16:42:04.493126,0,5,360158720,15386804224
2022-07-27 16:42:04.501933,0,3,360176640,18480103424
2022-07-27 16:42:04.503964,0,4,360221184,16408117248
2022-07-27 16:42:04.507598,0,6,360147456,14004781056
2022-07-27 16:42:05.388540,0,2,360159744,15034482688
2022-07-27 16:42:05.390896,0,0,360195072,13350469632
2022-07-27 16:42:05.392898,0,7,360216064,15925772288
2022-07-27 16:42:05.409961,0,4,360272384,16408117248
2022-07-27 16:42:05.411837,0,6,360269824,14004781056
2022-07-27 16:42:05.413099,0,3,360136192,18480103424
2022-07-27 16:42:05.418054,0,1,360274944,15864954880
2022-07-27 16:42:05.419223,0,5,360128000,15386804224
2022-07-27 16:42:06.273903,0,2,360225792,15034482688
2022-07-27 16:42:06.279386,0,7,360218624,15925772288
2022-07-27 16:42:06.296453,0,6,360237568,14004781056
2022-07-27 16:42:06.301517,0,4,360280576,16408117248
2022-07-27 16:42:06.301629,0,0,360222720,13350469632
2022-07-27 16:42:06.302085,0,3,360166912,18480103424
2022-07-27 16:42:06.305247,0,1,360217088,15864954880
2022-07-27 16:42:06.306214,0,5,360180736,15386804224
2022-07-27 16:42:07.210568,0,2,360222720,15034482688
2022-07-27 16:42:07.216736,0,7,360210432,15925772288
2022-07-27 16:42:07.224694,0,0,360218112,13350469632
2022-07-27 16:42:07.233981,0,6,360324608,14004781056
2022-07-27 16:42:07.237552,0,4,360342528,16408117248
2022-07-27 16:42:07.238296,0,3,360311808,18480103424
2022-07-27 16:42:07.242306,0,1,360228864,15864954880
2022-07-27 16:42:07.243161,0,5,360194560,15386804224
2022-07-27 16:42:08.103682,0,2,360144896,15034482688
2022-07-27 16:42:08.105776,0,0,360227328,13350469632
2022-07-27 16:42:08.107261,0,7,360183296,15925772288
2022-07-27 16:42:08.124237,0,6,360229888,14004781056
2022-07-27 16:42:08.129149,0,4,360224256,16408117248
2022-07-27 16:42:08.129701,0,3,360238592,18480103424
2022-07-27 16:42:08.133294,0,1,360207360,15864954880
2022-07-27 16:42:08.136565,0,5,360111616,15386804224
2022-07-27 16:42:08.956346,0,2,360105984,15034482688
2022-07-27 16:42:08.958060,0,0,360172544,13350469632
2022-07-27 16:42:08.960643,0,7,360208896,15925772288
2022-07-27 16:42:08.977343,0,6,360114688,14004781056
2022-07-27 16:42:08.981779,0,4,360193536,16408117248
2022-07-27 16:42:08.982149,0,3,360182272,18480103424
2022-07-27 16:42:08.982586,0,1,360181248,15864954880
2022-07-27 16:42:08.989300,0,5,360173568,15386804224
2022-07-27 16:42:09.902908,0,2,360214528,15034482688
2022-07-27 16:42:09.905143,0,0,360156160,13350469632
2022-07-27 16:42:09.907559,0,7,360242688,15925772288
2022-07-27 16:42:09.923395,0,1,360233984,15864954880
2022-07-27 16:42:09.924323,0,6,360296448,14004781056
2022-07-27 16:42:09.927492,0,4,360207360,16408117248
2022-07-27 16:42:09.928495,0,3,360122880,18480103424
2022-07-27 16:42:09.940709,0,5,360207360,15386804224
2022-07-27 16:42:10.791538,0,2,360162304,15034482688
2022-07-27 16:42:10.797969,0,7,360257024,15925772288
2022-07-27 16:42:10.799514,0,0,360180736,13350469632
2022-07-27 16:42:10.814582,0,6,360255488,14004781056
2022-07-27 16:42:10.818940,0,4,360269312,16408117248
2022-07-27 16:42:10.819065,0,3,360274944,18480103424
2022-07-27 16:42:10.819432,0,1,360186368,15864954880
2022-07-27 16:42:10.822963,0,5,360109056,15386804224
2022-07-27 16:42:11.635755,0,2,360122368,15034482688
2022-07-27 16:42:11.637499,0,0,360060416,13350469632
2022-07-27 16:42:11.639621,0,7,360176640,15925772288
2022-07-27 16:42:11.647992,0,1,360059904,15864954880
2022-07-27 16:42:11.656835,0,6,360190976,14004781056
2022-07-27 16:42:11.659268,0,4,360253952,16408117248
2022-07-27 16:42:11.660065,0,3,360199168,18480103424
2022-07-27 16:42:11.679618,0,5,360117760,15386804224
2022-07-27 16:42:12.461173,0,0,360130048,13350469632
2022-07-27 16:42:12.463183,0,2,360133632,15034482688
2022-07-27 16:42:12.464913,0,7,360121344,15925772288
2022-07-27 16:42:12.481792,0,6,360169472,14004781056
2022-07-27 16:42:12.485977,0,4,360178688,16408117248
2022-07-27 16:42:12.486239,0,3,360157696,18480103424
2022-07-27 16:42:12.490563,0,1,360090112,15864954880
2022-07-27 16:42:12.491141,0,5,360184320,15386804224
2022-07-27 16:42:13.402770,0,2,360137216,15034482688
2022-07-27 16:42:13.404162,0,0,360190464,13350469632
2022-07-27 16:42:13.404839,0,7,360197632,15925772288
2022-07-27 16:42:13.423428,0,4,360254976,16408117248
2022-07-27 16:42:13.423920,0,6,360236032,14004781056
2022-07-27 16:42:13.426488,0,3,360211968,18480103424
2022-07-27 16:42:13.430717,0,5,360232448,15386804224
2022-07-27 16:42:13.431883,0,1,360198656,15864954880
2022-07-27 16:42:14.245149,0,2,360120832,15034482688
2022-07-27 16:42:14.249626,0,7,360160768,15925772288
2022-07-27 16:42:14.251986,0,0,360111104,13350469632
2022-07-27 16:42:14.265988,0,6,360152576,14004781056
2022-07-27 16:42:14.269441,0,1,360074240,15864954880
2022-07-27 16:42:14.271129,0,4,360190464,16408117248
2022-07-27 16:42:14.271620,0,3,360150528,18480103424
2022-07-27 16:42:14.273217,0,5,360114688,15386804224
2022-07-27 16:42:15.166882,0,2,360233984,15034482688
2022-07-27 16:42:15.168450,0,0,360164864,13350469632
2022-07-27 16:42:15.170520,0,7,360228352,15925772288
2022-07-27 16:42:15.187137,0,6,360155136,14004781056
2022-07-27 16:42:15.190658,0,4,360238592,16408117248
2022-07-27 16:42:15.191815,0,3,360237056,18480103424
2022-07-27 16:42:15.196456,0,1,360167936,15864954880
2022-07-27 16:42:15.197366,0,5,360248320,15386804224
